gene_id	gene_name	chrom	start	end	global_differentiation_score	local_differentiation_score	distance_to_higher_local_diff_score
PF3D7_0214100	SEC31	Pf3D7_02_v3	568529	573315	0.31130590152854803	0.3621295308086395	3907.0
PF3D7_0214200	.	Pf3D7_02_v3	575155	576054	0.3739922523460091	0.27753433442783304	1840.0
PF3D7_0214300	.	Pf3D7_02_v3	578662	586164	0.4254110022250249	0.4685513101343554	13665.0
PF3D7_0214400	.	Pf3D7_02_v3	586765	589051	0.2943471215976339	0.3400049682825116	601.0
PF3D7_0214500	.	Pf3D7_02_v3	590501	591421	0.41812327038613895	0.30167648462749275	1450.0
PF3D7_0214600	.	Pf3D7_02_v3	594196	599340	0.3521254677482211	0.4120033315391558	489.0
PF3D7_0214700	.	Pf3D7_02_v3	599829	601712	0.29406974135741426	0.4694448138628492	3333.0
PF3D7_0214800	.	Pf3D7_02_v3	605045	609325	0.5255712895716791	0.6919043925568525	19317.0
PF3D7_0214900	RON6	Pf3D7_02_v3	610625	615372	0.35350653369922314	0.44554366502043774	1300.0
PF3D7_0215000	ACS9	Pf3D7_02_v3	616772	619429	0.5783050917674241	0.37386296642654937	1400.0
PF3D7_0215100	.	Pf3D7_02_v3	622524	624306	0.6143721856834979	0.37015739977926543	3095.0
PF3D7_0215200	.	Pf3D7_02_v3	626976	627710	0.2841450626805089	0.2305447139144716	932.0
PF3D7_0215300	ACS8	Pf3D7_02_v3	628642	631308	0.7604515825771644	0.7149608293460493	
PF3D7_0215400	.	Pf3D7_02_v3	634589	637507	0.4366083692296569	0.5630718179087706	3281.0
PF3D7_0215500	.	Pf3D7_02_v3	640400	642694	0.3903921377882468	0.4592626926165576	2893.0
PF3D7_0215600	.	Pf3D7_02_v3	643106	644317	0.3659729395196214	0.3381326947935676	412.0
PF3D7_0215700	RPB2	Pf3D7_02_v3	645929	650085	0.2811217321025193	0.3519263845713262	578.0
PF3D7_0215800	ORC5	Pf3D7_02_v3	650663	653362	0.3417839143606448	0.4422363219639057	5274.0
PF3D7_0215900	DHHC11	Pf3D7_02_v3	654918	656840	0.3255152163837605	0.34263237449441186	1556.0
PF3D7_0216000	.	Pf3D7_02_v3	658636	664629	0.3360163616419942	0.4647366024640244	355.0
PF3D7_0216100	.	Pf3D7_02_v3	664984	668532	0.34967610691030515	0.4797031278947119	27477.0
PF3D7_0216200	.	Pf3D7_02_v3	668985	669841	0.2999949709304515	0.3501026069844133	453.0
PF3D7_0216300	.	Pf3D7_02_v3	670413	674558	0.4306752092929316	0.4422363219639057	1881.0
PF3D7_0216400	VPS45	Pf3D7_02_v3	675431	677599	0.3353049604720072	0.29232863384905805	873.0
PF3D7_0216500	.	Pf3D7_02_v3	678487	683703	0.4314585838961677	0.4031923768861365	2782.0
PF3D7_0216600	.	Pf3D7_02_v3	686485	688545	0.42728245890565897	0.4137495749010571	1766.0
PF3D7_0216700	ATG11	Pf3D7_02_v3	690311	695783	0.32099948106518283	0.42688801166362894	7307.0
PF3D7_0216800	.	Pf3D7_02_v3	696193	699561	0.3335460482881739	0.3662089863377179	410.0
PF3D7_0216900	.	Pf3D7_02_v3	701245	702894	0.379233085105982	0.3964321090866644	196.0
PF3D7_0217000	.	Pf3D7_02_v3	703090	706587	0.515065562042411	0.4310696024779613	3212.0
PF3D7_0217100	.	Pf3D7_02_v3	707738	709393	0.2510674388186788	0.14012324159229686	406.0
PF3D7_0217200	.	Pf3D7_02_v3	709799	715252	0.449885748975648	0.4773819448570274	8495.0
PF3D7_0217300	.	Pf3D7_02_v3	715798	716549	0.5292085879899826	0.10178732352198537	546.0
PF3D7_0217400	.	Pf3D7_02_v3	717692	718281	0.23272943361283216	0.2945824369797787	2440.0
PF3D7_0217500	CDPK1	Pf3D7_02_v3	720437	722661	0.17777719162203975	0.13513057318947366	1086.0
PF3D7_0217600	.	Pf3D7_02_v3	723747	729932	0.4596726333466518	0.5708674487928656	92439.0
PF3D7_0217700	.	Pf3D7_02_v3	731120	732312	0.252098604223016	0.30264356924876645	1188.0
PF3D7_0217800	RPS26	Pf3D7_02_v3	734272	734595	0.2773358335501909	0.13597361246569795	843.0
PF3D7_0217900	.	Pf3D7_02_v3	735438	736997	0.4321418349397295	0.4038510261412481	5506.0
PF3D7_0218000	RFC2	Pf3D7_02_v3	738860	739852	0.19296427194847374	0.2436287788836409	1162.0
PF3D7_0218100	.	Pf3D7_02_v3	741014	742459	0.3952913533309932	0.3397298416343988	830.0
PF3D7_0218200	.	Pf3D7_02_v3	743289	745712	0.3735799526757445	0.3880170138573349	6292.0
PF3D7_0218300	.	Pf3D7_02_v3	747566	749365	0.29758101076639965	0.37544441440771137	1854.0
PF3D7_0218400	DDX47	Pf3D7_02_v3	750049	751737	0.2507858026321531	0.3400049682825116	684.0
PF3D7_0218500	SNRPD2	Pf3D7_02_v3	752966	753439	0.05362116236196035	0.10942106529168028	1229.0
PF3D7_0218600	.	Pf3D7_02_v3	755418	762560	0.41387785950143496	0.4584775214382895	21163.0
PF3D7_0218700	PRP45	Pf3D7_02_v3	763491	765191	0.252660071683686	0.3308464055159017	931.0
PF3D7_0218800	.	Pf3D7_02_v3	766390	767015			
PF3D7_0218900	.	Pf3D7_02_v3	767584	767743			
PF3D7_0219000	.	Pf3D7_02_v3	767977	768058			
PF3D7_0219100	.	Pf3D7_02_v3	769761	771041	0.2308671566123137	0.4328518411345922	7201.0
PF3D7_0219200	.	Pf3D7_02_v3	772316	772690			
PF3D7_0219300	.	Pf3D7_02_v3	773335	773754	0.2074608681576493	0.3013287117315953	1061.0
PF3D7_0219400	.	Pf3D7_02_v3	774815	776036	0.3219795641521901	0.3094539545232877	3382.0
PF3D7_0219500	.	Pf3D7_02_v3	776828	778065	0.2476834289397184	0.2512373367328823	792.0
PF3D7_0219600	RFC1	Pf3D7_02_v3	779418	782132	0.34871614266239537	0.3781719118893835	1591.0
PF3D7_0219700	GEXP20	Pf3D7_02_v3	783723	784828	0.6383332462089084	0.519902035509032	2042.0
PF3D7_0219800	.	Pf3D7_02_v3	786870	787940	0.26947235549238824	0.5389862230972806	56938.0
PF3D7_0219900	.	Pf3D7_02_v3	791464	792381	0.4742413386976455	0.4120033315391558	3524.0
PF3D7_0220000	LSA3	Pf3D7_02_v3	796752	801586	0.5008759747133786	0.5205894033198271	7925.0
PF3D7_0220100	.	Pf3D7_02_v3	804520	807741	0.34821151947122	0.4797031278947119	1770.0
PF3D7_0220200	.	Pf3D7_02_v3	809511	810298	0.4227210286939685	0.5381179657046179	21571.0
PF3D7_0220300	.	Pf3D7_02_v3	813827	814654	0.4835093369567658	0.5139728649330735	3529.0
PF3D7_0220500	.	Pf3D7_02_v3	823825	824864	0.2360952219871677	0.3400049682825116	8941.0
PF3D7_0220600	.	Pf3D7_02_v3	831189	832005	0.2778338696618149	0.2708287943731377	1800.0
PF3D7_0220700	.	Pf3D7_02_v3	833805	834688	0.3315000115118905	0.4074333403891604	4155.0
PF3D7_0220800	CLAG2	Pf3D7_02_v3	838843	844116	0.3679896992586228	0.5204169952679514	10850.0
PF3D7_0221000	.	Pf3D7_02_v3	848092	849119	0.35205154068903105	0.4609376143864753	3976.0
PF3D7_0221200	.	Pf3D7_02_v3	854966	855738	0.461258344619848	0.5551728193492678	125034.0
PF3D7_0221400	.	Pf3D7_02_v3	860466	861504	0.3918073239478069	0.4511725931563034	4728.0
PF3D7_0221700	.	Pf3D7_02_v3	869508	871124			
PF3D7_0221800	.	Pf3D7_02_v3	873131	873319			
PF3D7_0222000	EPF1	Pf3D7_02_v3	876984	877832			
PF3D7_0222100	MC-2TM	Pf3D7_02_v3	878468	879251			
PF3D7_0222200	EPF3	Pf3D7_02_v3	881469	882267			
PF3D7_0222500	RIF	Pf3D7_02_v3	889660	890745			
PF3D7_0222600	RIF	Pf3D7_02_v3	892856	894206			
PF3D7_0222700	RIF	Pf3D7_02_v3	896226	897420			
PF3D7_0222800	.	Pf3D7_02_v3	899430	900445			
PF3D7_0223100	RIF	Pf3D7_02_v3	904551	905775			
PF3D7_0223200	RIF	Pf3D7_02_v3	907678	908861			
PF3D7_0223300	.	Pf3D7_02_v3	909350	911054			
PF3D7_0223400	RIF	Pf3D7_02_v3	913244	914457			
PF3D7_0223500	VAR	Pf3D7_02_v3	916352	923648			
PF3D7_0300100	VAR	Pf3D7_03_v3	36965	44482			
PF3D7_0300200	RIF	Pf3D7_03_v3	46369	47579			
PF3D7_0300400	.	Pf3D7_03_v3	52280	53273			
PF3D7_0300500	RIF	Pf3D7_03_v3	55390	56584			
PF3D7_0300600	.	Pf3D7_03_v3	58307	58519			
PF3D7_0300700	RIF	Pf3D7_03_v3	61445	62714			
PF3D7_0300800	RIF	Pf3D7_03_v3	64572	65783			
PF3D7_0300900	.	Pf3D7_03_v3	67928	68682			
PF3D7_0301000	ACS2	Pf3D7_03_v3	69460	71919	0.4291327727297325	0.3649674337791121	4575.0
PF3D7_0301100	.	Pf3D7_03_v3	76494	77474	0.3040111702880728	0.4618294540265404	19094.0
PF3D7_0301200	FIKK3	Pf3D7_03_v3	78195	80393	0.3177683299415638	0.4266794701487485	721.0
PF3D7_0301300	.	Pf3D7_03_v3	82011	83515	0.3595198373832815	0.3855143044285184	1618.0
PF3D7_0301400	.	Pf3D7_03_v3	85305	86131	0.5082332533956632	0.4310696024779613	4984.0
PF3D7_0301500	.	Pf3D7_03_v3	88250	89231	0.258960159862727	0.3395241287322676	1884.0
PF3D7_0301600	GEXP21	Pf3D7_03_v3	91115	93463	0.5446918175261082	0.4550384768363758	3105.0
PF3D7_0301700	.	Pf3D7_03_v3	96568	97907	0.5301463849197598	0.5004567018478996	21551.0
PF3D7_0301800	.	Pf3D7_03_v3	104325	105281	0.3492479266649109	0.43201136727831824	6418.0
PF3D7_0301900	.	Pf3D7_03_v3	105913	107109	0.4472726753284492	0.33143095048473115	632.0
PF3D7_0302000	PRP46	Pf3D7_03_v3	107961	109880	0.3226982833212497	0.4213948099643024	2680.0
PF3D7_0302100	SRPK1	Pf3D7_03_v3	114070	118086	0.4731051349464097	0.4718167587861135	1372.0
PF3D7_0302200	CLAG3.2	Pf3D7_03_v3	119458	124735	0.5321966495789829	0.6275113918391334	678857.0
PF3D7_0302400	.	Pf3D7_03_v3	132332	133502			
PF3D7_0302500	CLAG3.1	Pf3D7_03_v3	135418	140660	0.4156222674779225	0.5682874814981398	10683.0
PF3D7_0302600	ABCB4	Pf3D7_03_v3	141556	145653	0.3762931298044108	0.4148610747849364	896.0
PF3D7_0302700	.	Pf3D7_03_v3	146372	147056	0.28361292659342463	0.28489342573862764	719.0
PF3D7_0302800	.	Pf3D7_03_v3	148046	149305	0.277824784646833	0.4595789773162631	7386.0
PF3D7_0302900	.	Pf3D7_03_v3	152168	156146	0.3728435210465353	0.34088843753404985	2863.0
PF3D7_0303000	NSF	Pf3D7_03_v3	159353	161704	0.2721719152147004	0.4004998693766276	1074.0
PF3D7_0303100	.	Pf3D7_03_v3	162778	167103	0.4865232954199042	0.5167169358018422	22118.0
PF3D7_0303200	.	Pf3D7_03_v3	169571	174300	0.3237769120697479	0.3699047087251796	2468.0
PF3D7_0303300	RPB6	Pf3D7_03_v3	175022	175799	0.2716475190362635	0.3101804865014266	722.0
PF3D7_0303400	DHHC1	Pf3D7_03_v3	178420	181127	0.2285543600134561	0.3009720073332095	1604.0
PF3D7_0303500	.	Pf3D7_03_v3	182731	189411	0.3800179618935169	0.4269924909163957	15628.0
PF3D7_0303600	Plrx	Pf3D7_03_v3	190180	190719	0.33630483050600113	0.2945824369797787	769.0
PF3D7_0303700	BCKDH-E2	Pf3D7_03_v3	191245	192591	0.3206352522119815	0.28975591581029503	526.0
PF3D7_0303800	.	Pf3D7_03_v3	194430	196211	0.7273581081689321	0.3884633258822587	5019.0
PF3D7_0303900	.	Pf3D7_03_v3	196570	197438	0.2656849606712547	0.2989263846746848	359.0
PF3D7_0304000	IMC1a	Pf3D7_03_v3	198542	201584	0.29408104278494274	0.36228961141174176	2331.0
PF3D7_0304100	IMC1e	Pf3D7_03_v3	204542	206119	0.3988540888191143	0.3084572082328646	2958.0
PF3D7_0304200	EHD	Pf3D7_03_v3	207342	208943	0.3729575995317931	0.2493731146428924	1223.0
PF3D7_0304300	.	Pf3D7_03_v3	212283	216572	0.4488385260037542	0.4767875594940539	7588.0
PF3D7_0304400	RPL44	Pf3D7_03_v3	217941	218489	0.07042608891497726	0.11816335996834693	1369.0
PF3D7_0304500	GLP1	Pf3D7_03_v3	219117	219872	0.27317643064132924	0.0604249323575522	628.0
PF3D7_0304600	CSP	Pf3D7_03_v3	221323	222516	0.4213960103068616	0.4424270549456204	1644.0
PF3D7_0304700	.	Pf3D7_03_v3	224160	225793	0.4644790702521515	0.5557113742387376	10541.0
PF3D7_0304800	.	Pf3D7_03_v3	227057	231397	0.3353049604720072	0.394267924965716	1264.0
PF3D7_0304900	.	Pf3D7_03_v3	231793	232305	0.15428131550535018	0.3215370017451549	396.0
PF3D7_0305000	EF-Ts	Pf3D7_03_v3	234058	235334	0.3670799091976832	0.3400049682825116	1000.0
PF3D7_0305100	.	Pf3D7_03_v3	236334	248270	0.5796039013498467	0.5752499781862203	111599.0
PF3D7_0305200	.	Pf3D7_03_v3	251242	254661	0.4356176134786957	0.3876364735968623	2972.0
PF3D7_0305300	.	Pf3D7_03_v3	255276	258416	0.3794285296259672	0.3685292885273146	615.0
PF3D7_0305400	.	Pf3D7_03_v3	260332	261085	0.13847096676407356	0.1656703083823976	400.0
PF3D7_0305500	.	Pf3D7_03_v3	261485	273286	0.4346025245892892	0.531497931587051	13215.0
PF3D7_0305600	.	Pf3D7_03_v3	275864	277717	0.43110148196273707	0.3918274687177668	2578.0
PF3D7_0305700	.	Pf3D7_03_v3	278956	279828	0.11162216650217982	0.2510599776463486	1239.0
PF3D7_0305800	.	Pf3D7_03_v3	281916	285260	0.3396686689373221	0.37399575654130734	3377.0
PF3D7_0305900	.	Pf3D7_03_v3	285579	286112	0.206810816500984	0.2945824369797787	319.0
PF3D7_0306000	.	Pf3D7_03_v3	286906	287319	0.21495477682563613	0.2269104726907283	794.0
PF3D7_0306100	.	Pf3D7_03_v3	288637	290747	0.3414841359084301	0.4564721510424897	15351.0
PF3D7_0306200	AHA1	Pf3D7_03_v3	292943	294548	0.2173685210261449	0.2761648368126862	559.0
PF3D7_0306300	GRX1	Pf3D7_03_v3	295107	296094	0.2809131134894901	0.30277199226789603	4360.0
PF3D7_0306400	.	Pf3D7_03_v3	298517	300478	0.2334915972891015	0.27319396842658183	2423.0
PF3D7_0306500	.	Pf3D7_03_v3	301007	301906	0.23635233962808835	0.24068377786359565	529.0
PF3D7_0306600	.	Pf3D7_03_v3	302826	303083	0.0543125564975554	0.0013064475879762671	920.0
PF3D7_0306700	.	Pf3D7_03_v3	304317	304999	0.2576879340906719	0.3286402288492798	13570.0
PF3D7_0306800	CCT2	Pf3D7_03_v3	306108	307984	0.2355656142974788	0.2452414523290838	1109.0
PF3D7_0306900	.	Pf3D7_03_v3	310652	311805			
PF3D7_0307000	.	Pf3D7_03_v3	311223	311382			
PF3D7_0307100	.	Pf3D7_03_v3	312693	313342	0.17946105830819226	0.21090916653837166	1634.0
PF3D7_0307200	.	Pf3D7_03_v3	314976	316236	0.23856508605287985	0.2728276652727805	2568.0
PF3D7_0307300	.	Pf3D7_03_v3	318804	320336	0.2498286505762771	0.3178292680946417	2597.0
PF3D7_0307400	ClpP	Pf3D7_03_v3	321050	322162	0.2992219441200237	0.2735472377900626	714.0
PF3D7_0307500	.	Pf3D7_03_v3	322933	324836	0.39725458204995656	0.3400049682825116	1086.0
PF3D7_0307600	.	Pf3D7_03_v3	325922	328383	0.3618430552507607	0.4564721510424897	11645.0
PF3D7_0307700	.	Pf3D7_03_v3	328787	335269	0.4207422441686505	0.4369571837433084	404.0
PF3D7_0307800	.	Pf3D7_03_v3	337179	339278	0.3585056502492077	0.3741021508929767	750.0
PF3D7_0307900	.	Pf3D7_03_v3	340028	351652	0.5016993132909766	0.506562115849307	66742.0
PF3D7_0308000	.	Pf3D7_03_v3	353549	355045	0.3931001412830431	0.25885352379525506	1274.0
PF3D7_0308100	.	Pf3D7_03_v3	356319	361454	0.5258252826514431	0.4822008510014615	4205.0
PF3D7_0308200	CCT7	Pf3D7_03_v3	362342	364233	0.2345302658720211	0.2669981612141385	888.0
PF3D7_0308300	.	Pf3D7_03_v3	365659	366672	0.3630609913610672	0.4947928006880987	14007.0
PF3D7_0308400	.	Pf3D7_03_v3	368572	368690			
PF3D7_0308500	.	Pf3D7_03_v3	369925	370789	0.1924894468229903	0.17107309260972692	1843.0
PF3D7_0308600	PRPF19	Pf3D7_03_v3	372632	374230	0.3733828572611403	0.4456762529166503	1576.0
PF3D7_0308700	.	Pf3D7_03_v3	375806	377437	0.26954547149643404	0.4797031278947119	1693.0
PF3D7_0308800	.	Pf3D7_03_v3	378045	378517	0.3131228697918771	0.3400049682825116	608.0
PF3D7_0308900	SF3B1	Pf3D7_03_v3	379130	383290	0.4388276989068546	0.4848901824841647	12458.0
PF3D7_0309000	YVH1	Pf3D7_03_v3	384375	386879	0.3022561283957418	0.4352542891430973	1085.0
PF3D7_0309100	.	Pf3D7_03_v3	387219	388473	0.25237880844954697	0.2822858152991725	340.0
PF3D7_0309200	ARK2	Pf3D7_03_v3	389137	394604	0.41585410536053335	0.4422363219639057	5847.0
PF3D7_0309300	.	Pf3D7_03_v3	397649	400516	0.3298460652174937	0.42574784114095204	3045.0
PF3D7_0309400	.	Pf3D7_03_v3	401458	401576			
PF3D7_0309500	AS	Pf3D7_03_v3	402933	405440	0.29187617736083005	0.3400049682825116	2417.0
PF3D7_0309600	PfP2	Pf3D7_03_v3	407980	408318	0.21355893988349373	0.3315700363809645	784.0
PF3D7_0309700	SBP2	Pf3D7_03_v3	409102	410928	0.5885004395224251	0.4375530758010463	3306.0
PF3D7_0309800	.	Pf3D7_03_v3	412089	413762	0.2945458852324895	0.40132431859623	472.0
PF3D7_0309900	.	Pf3D7_03_v3	414234	419673	0.4922117282046977	0.4516723816349093	23047.0
PF3D7_0310000	.	Pf3D7_03_v3	420697	421515	0.3510484959500717	0.3276482304003987	864.0
PF3D7_0310100	CDPK3	Pf3D7_03_v3	422379	424680	0.2510547581114904	0.3339890201892415	2610.0
PF3D7_0310200	.	Pf3D7_03_v3	427290	440942	0.5151757321589512	0.4367792962027436	1778.0
PF3D7_0310300	.	Pf3D7_03_v3	442720	446457	0.5814611788509539	0.4969328698844408	5840.0
PF3D7_0310400	PIESP1	Pf3D7_03_v3	447500	451384	0.5707221275657963	0.4602953203971837	913.0
PF3D7_0310500	DHX57	Pf3D7_03_v3	452297	459106	0.5499551663765294	0.5372592236529818	103260.0
PF3D7_0310600	EIF3K	Pf3D7_03_v3	461175	462027	0.4995236679680373	0.3728610489198857	2069.0
PF3D7_0310700	.	Pf3D7_03_v3	463326	464274	0.09964710642793284	0.0013064475879762671	388.0
PF3D7_0310800	.	Pf3D7_03_v3	464662	464991	0.35234769057465243	0.2617626335932861	1094.0
PF3D7_0310900	.	Pf3D7_03_v3	466085	468445	0.3370963791476834	0.4269924909163957	2415.0
PF3D7_0311000	.	Pf3D7_03_v3	469287	470118	0.7547241495817868	0.37280866962116654	742.0
PF3D7_0311100	.	Pf3D7_03_v3	470860	473161	0.3847946158288099	0.4439698662855125	1627.0
PF3D7_0311200	.	Pf3D7_03_v3	474788	479086	0.359997896566831	0.4899765736627972	9718.0
PF3D7_0311300	.	Pf3D7_03_v3	480122	483453	0.4346025245892892	0.3400049682825116	1036.0
PF3D7_0311400	.	Pf3D7_03_v3	488804	496510	0.564479675905059	0.4979605492434693	20283.0
PF3D7_0311500	.	Pf3D7_03_v3	497118	497363	0.2398846319867077	0.18174826993036075	608.0
PF3D7_0311600	.	Pf3D7_03_v3	499602	502353	0.4286141650551785	0.4866610923853322	3092.0
PF3D7_0311700	.	Pf3D7_03_v3	502698	505848	0.4472284172836528	0.4310696024779613	345.0
PF3D7_0311800	.	Pf3D7_03_v3	506655	508846	0.4023293034353178	0.3958678623428351	807.0
PF3D7_0311900	.	Pf3D7_03_v3	509291	511597	0.4950172451240327	0.3397298416343988	445.0
PF3D7_0312000	.	Pf3D7_03_v3	512130	512951	0.14153078948615894	0.11342145112332958	533.0
PF3D7_0312100	.	Pf3D7_03_v3	513752	516262	0.3445710929604421	0.4725612720160398	531.0
PF3D7_0312200	.	Pf3D7_03_v3	516793	520503	0.4068954552536443	0.506562115849307	41863.0
PF3D7_0312300	RPN12	Pf3D7_03_v3	521969	522883	0.2285543600134561	0.25885352379525506	1271.0
PF3D7_0312400	GSK3	Pf3D7_03_v3	524154	526439	0.7520176731345674	0.3071891731995895	3651.0
PF3D7_0312500	MFR3	Pf3D7_03_v3	529037	530776	0.2559717009835203	0.2452414523290838	2598.0
PF3D7_0312600	.	Pf3D7_03_v3	531213	531289			
PF3D7_0312700	.	Pf3D7_03_v3	531898	531973			
PF3D7_0312800	.	Pf3D7_03_v3	534239	535238	0.22471006343404576	0.0013064475879762671	805.0
PF3D7_0312900	.	Pf3D7_03_v3	536043	537274	0.2641119785575782	0.3807945893520516	8554.0
PF3D7_0313000	.	Pf3D7_03_v3	537621	538804	0.3491649547201974	0.31300930775529456	347.0
PF3D7_0313100	HRD3	Pf3D7_03_v3	539743	542810	0.2989258232935377	0.3400049682825116	2469.0
PF3D7_0313200	.	Pf3D7_03_v3	543241	543942	0.2285543600134561	0.2355320665760845	113.0
PF3D7_0313300	.	Pf3D7_03_v3	544055	545194	0.2106589988031734	0.3068048359387763	634.0
PF3D7_0313400	.	Pf3D7_03_v3	545828	548182	0.4127557892418629	0.4301934571885601	14184.0
PF3D7_0313500	PfG	Pf3D7_03_v3	548718	551453	0.41281149276252616	0.36932659324221095	536.0
PF3D7_0313600	.	Pf3D7_03_v3	552001	554621	0.4401434881808405	0.4240177575187354	3819.0
PF3D7_0313700	.	Pf3D7_03_v3	555035	558684	0.2495765113866113	0.3428107073614748	414.0
PF3D7_0313800	.	Pf3D7_03_v3	559334	562253	0.467438049314331	0.371022696181924	113.0
PF3D7_0313900	.	Pf3D7_03_v3	562366	565656	0.4598821194811266	0.5645701317786582	133888.0
PF3D7_0314000	P23	Pf3D7_03_v3	567247	568850	0.2180448861346949	0.25885352379525506	458.0
PF3D7_0314100	.	Pf3D7_03_v3	569308	571051	0.303112523348383	0.2633590477823325	1615.0
PF3D7_0314200	.	Pf3D7_03_v3	572666	576823	0.2877829449288216	0.4797031278947119	7010.0
PF3D7_0314300	Der1-2	Pf3D7_03_v3	577008	578366	0.22488157642686304	0.2751343750275985	185.0
PF3D7_0314400	PPP6	Pf3D7_03_v3	579539	580465	0.13282240509257906	0.054174256468100264	1173.0
PF3D7_0314500	.	Pf3D7_03_v3	584226	585168	0.10843608376099034	0.1570168841529509	1387.0
PF3D7_0314600	.	Pf3D7_03_v3	586555	587331	0.41664193365650093	0.3400049682825116	1671.0
PF3D7_0314700	.	Pf3D7_03_v3	589002	592547	0.39784467889086816	0.4603753198201264	12048.0
PF3D7_0314800	.	Pf3D7_03_v3	604595	607931	0.5124692557117316	0.4830514365904419	8541.0
PF3D7_0314900	.	Pf3D7_03_v3	608883	610718	0.5118340891237816	0.4078007465593591	952.0
PF3D7_0315000	.	Pf3D7_03_v3	611334	612014	0.2553747061292449	0.30488891652890304	616.0
PF3D7_0315100	eIF4E	Pf3D7_03_v3	612739	613422	0.09114054087985646	0.1666878924103814	725.0
PF3D7_0315200	CTRP	Pf3D7_03_v3	616472	622816	0.8666574392401313	0.556799717122606	50816.0
PF3D7_0315300	.	Pf3D7_03_v3	623446	630360	0.5688845058028316	0.4377927072659834	630.0
PF3D7_0315400	.	Pf3D7_03_v3	630611	631381	0.23935183574429186	0.4310696024779613	251.0
PF3D7_0315500	.	Pf3D7_03_v3	632846	633544	0.4238758434199247	0.23723050975054016	1465.0
PF3D7_0315600	.	Pf3D7_03_v3	635586	637462	0.44301403301828257	0.3955172602905287	821.0
PF3D7_0315700	.	Pf3D7_03_v3	638283	641306	0.38082933165208294	0.4844536385809154	8543.0
PF3D7_0315800	.	Pf3D7_03_v3	641482	642579	0.3337865315974564	0.3400049682825116	176.0
PF3D7_0315900	.	Pf3D7_03_v3	644186	645268	0.269152304256818	0.215981625615736	653.0
PF3D7_0316000	MA	Pf3D7_03_v3	645921	646844	0.4964606883234597	0.4715393799904004	3005.0
PF3D7_0316100	.	Pf3D7_03_v3	648635	649531	0.2199612251187787	0.2728276652727805	318.0
PF3D7_0316200	.	Pf3D7_03_v3	649849	657247	0.5385587265024372	0.5211089152424141	27033.0
PF3D7_0316300	.	Pf3D7_03_v3	658272	661643	0.3541497738544181	0.3518662391714439	483.0
PF3D7_0316400	.	Pf3D7_03_v3	662126	665152	0.3758509627350408	0.3708693008416501	4150.0
PF3D7_0316500	NUF2	Pf3D7_03_v3	667006	668391	0.3541497738544181	0.2682290702872471	911.0
PF3D7_0316600	FNT	Pf3D7_03_v3	669302	670873	0.4639232805133057	0.4509593700914976	12055.0
PF3D7_0316700	YOP1	Pf3D7_03_v3	674458	675636	0.30943493129041544	0.27773639197578603	3585.0
PF3D7_0316800	.	Pf3D7_03_v3	677842	678474	0.034506934078063045	0.0013064475879762671	760.0
PF3D7_0316900	.	Pf3D7_03_v3	679234	681277	0.4649828548771652	0.3935482400522836	5005.0
PF3D7_0317000	.	Pf3D7_03_v3	682795	683685	0.31130590152854803	0.1570168841529509	1518.0
PF3D7_0317100	B9	Pf3D7_03_v3	686282	689482	0.5873284483696188	0.4024627322457751	672.0
PF3D7_0317200	CRK4	Pf3D7_03_v3	690154	694815	0.6123105607683901	0.4686402034257563	4729.0
PF3D7_0317300	.	Pf3D7_03_v3	699544	709728	0.7699649293184205	0.573535261450359	93864.0
PF3D7_0317400	.	Pf3D7_03_v3	712253	714082	0.12797286713611866	0.18900510130834847	2441.0
PF3D7_0317500	EG5	Pf3D7_03_v3	716523	721831	0.5350212732608898	0.40057446188865375	6428.0
PF3D7_0317600	RPS11	Pf3D7_03_v3	725015	726130	0.323298379843064	0.3016131382796886	2129.0
PF3D7_0317700	.	Pf3D7_03_v3	728259	738076	0.4388672313912539	0.4848901824841647	10389.0
PF3D7_0317800	.	Pf3D7_03_v3	738205	738882	0.2148728573885731	0.29232863384905805	129.0
PF3D7_0317900	.	Pf3D7_03_v3	739428	741733	0.2825841423043358	0.3217413999863429	458.0
PF3D7_0318000	.	Pf3D7_03_v3	742191	742799	0.26483706914710997	0.34088843753404985	4115.0
PF3D7_0318100	.	Pf3D7_03_v3	743929	745053	0.17491625527923627	0.1570168841529509	1130.0
PF3D7_0318200	RPB1	Pf3D7_03_v3	748465	755838	0.4700972409136666	0.4997920716720034	38737.0
PF3D7_0318300	.	Pf3D7_03_v3	756491	760292	0.5230779273786248	0.3654664644232077	653.0
PF3D7_0318400	.	Pf3D7_03_v3	761693	765439	0.4884998338695177	0.3635356356374944	1401.0
PF3D7_0318500	.	Pf3D7_03_v3	767815	782760	0.5482163045566872	0.4934385584858232	11977.0
PF3D7_0318600	.	Pf3D7_03_v3	783112	786165	0.5125756458658506	0.4003881135773669	352.0
PF3D7_0318700	.	Pf3D7_03_v3	788453	788812	0.5956229511524092	0.3657530582006505	2288.0
PF3D7_0318800	.	Pf3D7_03_v3	789858	791308	0.17964904410798432	0.2617626335932861	532.0
PF3D7_0318900	.	Pf3D7_03_v3	791840	793481	0.369500032771688	0.297802533573136	2096.0
