Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PA0144-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063550	PA0144-C	WAF	90.16	True	Analysis_set	False
PA0145-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063602	PA0145-C	WAF	90.78	True	Analysis_set	False
PA0146-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063524	PA0146-C	WAF	89.2	True	Analysis_set	False
PA0147-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063548	PA0147-C	WAF	90.86	True	Analysis_set	False
PA0148-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063610	PA0148-C	WAF	90.6	True	Analysis_set	False
PA0149-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055497	PA0149-C	WAF	86.98	True	Analysis_set	False
PA0150-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059380	PA0150-C	WAF	80.9	True	Analysis_set	False
PA0151-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055482	PA0151-C	WAF	89.7	True	Analysis_set	False
PA0152-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055493	PA0152-C	WAF	89.42	True	Analysis_set	False
PA0153-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063614	PA0153-C	WAF	90.78	True	Analysis_set	False
PA0154-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063599	PA0154-C	WAF	90.7	False	Mixed_species	False
PA0155-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055478	PA0155-C	WAF	90.67	True	Analysis_set	False
PA0156-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055483	PA0156-C	WAF	82.69	True	Analysis_set	False
PA0157-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063603	PA0157-C	WAF	89.95	True	Analysis_set	False
PA0158-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063542	PA0158-C	WAF	90.23	True	Analysis_set	False
PA0159-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059382	PA0159-C	WAF	90.45	True	Analysis_set	False
PA0160-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059386	PA0160-C	WAF	90.99	True	Analysis_set	False
PA0161-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063598	PA0161-C	WAF	90.19	True	Analysis_set	False
PA0162-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR223044	PA0162-C	WAF	90.36	True	Analysis_set	False
PA0163-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055495	PA0163-C	WAF	90.28	True	Analysis_set	False
PA0164-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063539	PA0164-C	WAF	83.99	True	Analysis_set	False
PA0165-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059378	PA0165-C	WAF	90.39	True	Analysis_set	False
PA0166-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063530	PA0166-C	WAF	0.86	False	Less_than_50pc_callable	False
PA0167-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059407	PA0167-C	WAF	90.56	True	Analysis_set	False
PA0168-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063547	PA0168-C	WAF	90.32	True	Analysis_set	False
PA0169-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063549	PA0169-C	WAF	90.27	True	Analysis_set	False
PA0170-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063594	PA0170-C	WAF	33.62	False	Less_than_50pc_callable	False
PA0171-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055479	PA0171-C	WAF	90.46	True	Analysis_set	False
PA0172-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063596	PA0172-C	WAF	90.42	True	Analysis_set	False
PA0173-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063617	PA0173-C	WAF	90.37	True	Analysis_set	False
PA0174-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059394	PA0174-C	WAF	0.0	False	Less_than_50pc_callable	False
PA0175-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR216460	PA0175-C	WAF	67.43	True	Analysis_set	False
PA0176-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063540	PA0176-C	WAF	89.97	True	Analysis_set	False
PA0177-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059384	PA0177-C	WAF	90.85	True	Analysis_set	False
PA0178-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059389	PA0178-C	WAF	90.83	True	Analysis_set	False
PA0179-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059388	PA0179-C	WAF	90.7	True	Analysis_set	False
PA0180-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063529	PA0180-C	WAF	90.25	True	Analysis_set	False
PA0181-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059402	PA0181-C	WAF	90.56	True	Analysis_set	False
PA0182-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055503	PA0182-C	WAF	88.31	True	Analysis_set	False
PA0183-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055492	PA0183-C	WAF	89.89	True	Analysis_set	False
PA0184-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055488	PA0184-C	WAF	89.91	True	Analysis_set	False
PA0185-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063555	PA0185-C	WAF	90.39	True	Analysis_set	False
PA0186-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063606	PA0186-C	WAF	90.35	True	Analysis_set	False
PA0187-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059403	PA0187-C	WAF	90.5	True	Analysis_set	False
PA0188-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063538	PA0188-C	WAF	89.77	True	Analysis_set	False
PA0189-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059411	PA0189-C	WAF	90.41	True	Analysis_set	False
PA0190-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063527	PA0190-C	WAF	86.92	False	Mixed_species	False
PA0191-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059408	PA0191-C	WAF	90.89	True	Analysis_set	False
PA0192-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059393	PA0192-C	WAF	70.83	True	Analysis_set	False
PA0193-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063611	PA0193-C	WAF	90.62	True	Analysis_set	False
PA0194-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059395	PA0194-C	WAF	0.0	False	Less_than_50pc_callable	False
PA0195-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063543	PA0195-C	WAF	90.34	True	Analysis_set	False
PA0196-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063607	PA0196-C	WAF	90.28	True	Analysis_set	False
PA0197-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063541	PA0197-C	WAF	90.31	True	Analysis_set	False
PA0198-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063532	PA0198-C	WAF	90.49	True	Analysis_set	False
PA0199-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059385	PA0199-C	WAF	90.72	True	Analysis_set	False
PA0200-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059396	PA0200-C	WAF	90.56	True	Analysis_set	False
PA0201-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063531	PA0201-C	WAF	90.14	True	Analysis_set	False
PA0202-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063613	PA0202-C	WAF	90.36	True	Analysis_set	False
PA0203-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063533	PA0203-C	WAF	90.2	True	Analysis_set	False
PA0204-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063551	PA0204-C	WAF	90.38	True	Analysis_set	False
PA0205-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059404	PA0205-C	WAF	90.3	True	Analysis_set	False
PA0206-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063612	PA0206-C	WAF	90.72	True	Analysis_set	False
PA0207-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059397	PA0207-C	WAF	90.45	True	Analysis_set	False
PA0208-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059387	PA0208-C	WAF	90.33	True	Analysis_set	False
PA0209-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059398	PA0209-C	WAF	90.93	True	Analysis_set	False
PA0210-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059410	PA0210-C	WAF	91.04	True	Analysis_set	False
PA0211-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059409	PA0211-C	WAF	90.49	True	Analysis_set	False
PA0212-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059412	PA0212-C	WAF	90.84	True	Analysis_set	False
PA0213-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059390	PA0213-C	WAF	89.98	True	Analysis_set	False
PA0214-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055480	PA0214-C	WAF	89.58	True	Analysis_set	False
PA0215-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055499	PA0215-C	WAF	89.57	True	Analysis_set	False
PA0216-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059401	PA0216-C	WAF	90.74	True	Analysis_set	False
PA0217-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055500	PA0217-C	WAF	90.88	True	Analysis_set	False
PA0218-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063536	PA0218-C	WAF	90.78	True	Analysis_set	False
PA0219-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063557	PA0219-C	WAF	90.28	True	Analysis_set	False
PA0220-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055477	PA0220-C	WAF	89.66	True	Analysis_set	False
PA0221-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055501	PA0221-C	WAF	90.17	True	Analysis_set	False
PA0222-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055470	PA0222-C	WAF	90.94	True	Analysis_set	False
PA0223-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055484	PA0223-C	WAF	89.73	True	Analysis_set	False
PA0224-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063558	PA0224-C	WAF	91.08	True	Analysis_set	False
PA0225-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063554	PA0225-C	WAF	90.15	True	Analysis_set	False
PA0226-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063544	PA0226-C	WAF	78.18	True	Analysis_set	False
PA0227-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063615	PA0227-C	WAF	90.84	True	Analysis_set	False
PA0228-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055475	PA0228-C	WAF	88.92	False	Mixed_species	False
PA0229-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059392	PA0229-C	WAF	90.32	True	Analysis_set	False
PA0230-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059406	PA0230-C	WAF	91.32	True	Analysis_set	False
PA0231-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055469	PA0231-C	WAF	91.0	True	Analysis_set	False
PA0232-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063537	PA0232-C	WAF	90.31	True	Analysis_set	False
PA0233-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055472	PA0233-C	WAF	90.63	True	Analysis_set	False
PA0234-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059405	PA0234-C	WAF	90.99	True	Analysis_set	False
PA0235-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063528	PA0235-C	WAF	0.03	False	Less_than_50pc_callable	False
PA0236-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055494	PA0236-C	WAF	0.01	False	Less_than_50pc_callable	False
PA0237-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059399	PA0237-C	WAF	90.44	True	Analysis_set	False
PA0238-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055474	PA0238-C	WAF	65.48	True	Analysis_set	False
PA0239-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055471	PA0239-C	WAF	91.0	True	Analysis_set	False
PA0240-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055473	PA0240-C	WAF	79.7	True	Analysis_set	False
PA0241-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055502	PA0241-C	WAF	0.0	False	Less_than_50pc_callable	False
PA0242-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063597	PA0242-C	WAF	30.62	False	Less_than_50pc_callable	False
PA0243-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055490	PA0243-C	WAF	89.82	True	Analysis_set	False
PA0244-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055485	PA0244-C	WAF	0.0	False	Less_than_50pc_callable	False
PA0245-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063595	PA0245-C	WAF	90.5	True	Analysis_set	False
PA0246-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055476	PA0246-C	WAF	89.17	True	Analysis_set	False
PA0247-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063546	PA0247-C	WAF	0.01	False	Less_than_50pc_callable	False
PA0248-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063525	PA0248-C	WAF	0.03	False	Less_than_50pc_callable	False
PA0249-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063545	PA0249-C	WAF	90.94	True	Analysis_set	False
PA0250-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059379	PA0250-C	WAF	0.03	False	Less_than_50pc_callable	False
PA0251-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059400	PA0251-C	WAF	89.77	True	Analysis_set	False
PA0252-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR211450	PA0252-C	WAF	0.0	False	Less_than_50pc_callable	False
PA0253-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063523	PA0253-C	WAF	90.27	True	Analysis_set	False
PA0254-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063534	PA0254-C	WAF	90.25	True	Analysis_set	False
PA0255-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055481	PA0255-C	WAF	86.14	True	Analysis_set	False
PA0256-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059381	PA0256-C	WAF	90.51	True	Analysis_set	False
PA0257-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059377	PA0257-C	WAF	90.75	True	Analysis_set	False
PA0258-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055489	PA0258-C	WAF	66.57	False	Mixed_species	False
PA0259-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059391	PA0259-C	WAF	0.03	False	Less_than_50pc_callable	False
PA0260-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063552	PA0260-C	WAF	90.27	True	Analysis_set	False
PA0261-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055496	PA0261-C	WAF	87.05	True	Analysis_set	False
PA0262-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063535	PA0262-C	WAF	90.3	True	Analysis_set	False
PA0263-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059383	PA0263-C	WAF	90.74	True	Analysis_set	False
PA0264-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063605	PA0264-C	WAF	40.22	False	Less_than_50pc_callable	False
PA0265-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055486	PA0265-C	WAF	0.01	False	Less_than_50pc_callable	False
PA0266-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR211469	PA0266-C	WAF	76.85	True	Analysis_set	False
PA0267-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055491	PA0267-C	WAF	85.36	True	Analysis_set	False
PA0268-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055498	PA0268-C	WAF	63.53	True	Analysis_set	False
PA0269-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063608	PA0269-C	WAF	88.64	False	Mixed_species	False
PA0270-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063553	PA0270-C	WAF	90.15	True	Analysis_set	False
PA0271-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063609	PA0271-C	WAF	0.03	False	Less_than_50pc_callable	False
PA0272-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063556	PA0272-C	WAF	1.62	False	Less_than_50pc_callable	False
PA0273-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063526	PA0273-C	WAF	2.03	False	Less_than_50pc_callable	False
PA0280-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590518	PA0280-CW	WAF	48.11	False	Less_than_50pc_callable	False
PA0281-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590507	PA0281-CW	WAF	78.97	True	Analysis_set	False
PA0283-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590496	PA0283-CW	WAF	62.36	True	Analysis_set	False
PA0284-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590519	PA0284-CW	WAF	88.47	True	Analysis_set	False
PA0285-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590485	PA0285-CW	WAF	0.85	False	Less_than_50pc_callable	False
PA0288-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590529	PA0288-CW	WAF	3.84	False	Less_than_50pc_callable	False
PA0289-C	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR403204	PA0289-C,PA0289-CW	WAF	49.58	False	Less_than_50pc_callable	False
PA0289-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590486	PA0289-C,PA0289-CW	WAF	30.81	False	Lower_covered_duplicate	False
PA0290-C	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR403205	PA0290-C	WAF	91.02	True	Analysis_set	False
PA0291-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590520	PA0291-CW	WAF	85.8	True	Analysis_set	False
PA0292-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590530	PA0292-CW	WAF	2.48	False	Less_than_50pc_callable	False
PA0293-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590487	PA0293-CW	WAF	25.1	False	Less_than_50pc_callable	False
PA0294-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590508	PA0294-CW	WAF	60.87	True	Analysis_set	False
PA0295-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590497	PA0295-CW	WAF	77.32	True	Analysis_set	False
PA0297-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590521	PA0297-CW	WAF	85.48	True	Analysis_set	False
PA0298-C	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR403206	PA0298-C	WAF	82.38	True	Analysis_set	False
PA0299-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590509	PA0299-CW	WAF	77.63	True	Analysis_set	False
PA0300-C	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR403207	PA0300-C	WAF	82.67	True	Analysis_set	False
PA0302-C	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR403208	PA0302-C	WAF	85.45	True	Analysis_set	False
PA0303-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590510	PA0303-CW	WAF	84.37	True	Analysis_set	False
PA0305-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590522	PA0305-CW	WAF	87.67	True	Analysis_set	False
PA0306-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590523	PA0306-CW	WAF	86.09	True	Analysis_set	False
PA0307-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590524	PA0307-CW	WAF	85.95	True	Analysis_set	False
PA0312-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590511	PA0312-CW	WAF	76.68	True	Analysis_set	False
PA0313-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590498	PA0313-CW	WAF	62.49	True	Analysis_set	False
PA0318-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590499	PA0318-CW	WAF	85.5	True	Analysis_set	False
PA0320-C	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR403209	PA0320-C	WAF	2.29	False	Less_than_50pc_callable	False
PA0321-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590500	PA0321-CW	WAF	73.42	True	Analysis_set	False
PA0322-C	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR403210	PA0322-C	WAF	0.0	False	Less_than_50pc_callable	False
PA0325-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590501	PA0325-CW	WAF	71.73	True	Analysis_set	False
PA0327-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590502	PA0327-CW	WAF	46.97	False	Less_than_50pc_callable	False
PA0328-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590488	PA0328-CW	WAF	24.22	False	Less_than_50pc_callable	False
PA0329-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590525	PA0329-CW	WAF	80.53	True	Analysis_set	False
PA0330-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590489	PA0330-CW	WAF	73.73	True	Analysis_set	False
PA0331-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590512	PA0331-CW	WAF	73.61	True	Analysis_set	False
PA0332-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590513	PA0332-CW	WAF	85.47	True	Analysis_set	False
PA0334-CW	1026-PF-GN-CONWAY	Faranah	Guinea	10.0438	-10.7351	2011	ERR590514	PA0334-CW	WAF	86.16	True	Analysis_set	False
